,country,source_organization,source_document,geographic_unit_full_name,geographic_unit_name,fnid,admin_0,admin_1,admin_2,admin_3,admin_4,population_group,crop_production_system,start_date,period_date,season_name,season_type,season_date,season_year,planting_start_date,planting_end_date,harvest_start_date,harvest_end_date,vegetative_start_date,vegetative_end_date,reproductive_start_date,reproductive_end_date,document_type,preference_rating,indicator_group,indicator,status,value,population,value_per_capita,product,country_code,locality_name,unit,unit_name,cpcv2,cpcv2_description,geographic_group,fewsnet_region,id,datacollectionperiod,datacollection,datasourcedocument,datasourceorganization,indicator_abbreviation,locality,geographic_unit,season,dataseries,dataseries_name,specialization_type,dataseries_specialization_type,data_usage_policy,created,modified,status_changed,collection_status,collection_status_changed,collection_schedule,collection_date,publication_name,submitted_by
20,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2024-04-01,2024-04-30,Summer,Harvest,2024-04-30,Summer 2024,,,,,,,,,crop_final,,Crop Production,Area Harvested,Collected,0.0,7218030.0,0.0,Sunflower Seed,ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01445AA,"Sunflower, unspecified",Southern Africa,International,39868045,356125,366537,2499,838,crop:harvested,116610,29873,738,7708020,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01445AA / Sunflower Seed: Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:07,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2024-04-30,"RSA Statistics Directorate database, South Africa",
21,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2024-04-01,2024-04-30,Summer,Harvest,2024-04-30,Summer 2024,,,,,,,,,crop_final,,Crop Production,Area Harvested,Collected,0.0,7218030.0,0.0,Groundnuts (In Shell),ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01422AA,"Groundnuts in shell, not specified",Southern Africa,International,39868044,356125,366537,2499,838,crop:harvested,116610,29873,738,7708015,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01422AA / Groundnuts (In Shell): Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:07,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2024-04-30,"RSA Statistics Directorate database, South Africa",
22,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2023-12-01,2023-12-31,Winter,Harvest,2023-04-01,Winter 2023,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Collected,,7140756.0,,Wheat Grain,ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01112AA,"Wheat grain, other",Southern Africa,International,39868026,356122,366534,2499,838,crop:harvested,116610,29873,739,7708014,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01112AA / Wheat Grain: Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:07,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2023-12-31,"RSA Statistics Directorate database, South Africa",
23,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2023-12-01,2023-12-31,Winter,Harvest,2023-04-01,Winter 2023,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Collected,,7140756.0,,Canola seed,ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01446AB,"Oilseed, canola",Southern Africa,International,39868035,356122,366534,2499,838,crop:harvested,116610,29873,739,7708023,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01446AB / Canola seed: Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:07,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2023-12-31,"RSA Statistics Directorate database, South Africa",
24,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2023-12-01,2023-12-31,Winter,Harvest,2023-04-01,Winter 2023,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Collected,,7140756.0,,Oats (Unspecified),ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01172AA,"Oats, grain, unspecified",Southern Africa,International,39868031,356122,366534,2499,838,crop:harvested,116610,29873,739,7708025,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01172AA / Oats (Unspecified): Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:07,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2023-12-31,"RSA Statistics Directorate database, South Africa",
25,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2023-12-01,2023-12-31,Winter,Harvest,2023-04-01,Winter 2023,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Collected,,7140756.0,,Barley (Unspecified),ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01152AA,"Barley grain, unspecified",Southern Africa,International,39868030,356122,366534,2499,838,crop:harvested,116610,29873,739,7708022,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01152AA / Barley (Unspecified): Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:07,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2023-12-31,"RSA Statistics Directorate database, South Africa",
26,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2023-04-01,2023-04-30,Summer,Harvest,2023-04-30,Summer 2023,,,,,,,,,crop_final,,Crop Production,Area Harvested,Collected,0.0,7140756.0,0.0,Soybean (unspecified),ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01412AA,"Oilseed, Soybean",Southern Africa,International,39868032,356123,366535,2499,838,crop:harvested,116610,29873,738,7708019,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01412AA / Soybean (unspecified): Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:07,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2023-04-30,"RSA Statistics Directorate database, South Africa",
27,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2023-04-01,2023-04-30,Summer,Harvest,2023-04-30,Summer 2023,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Collected,,7140756.0,,Maize Grain (White),ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01122AC,"Maize grain (corn), other, white",Southern Africa,International,39868028,356123,366535,2499,838,crop:harvested,116610,29873,738,7708017,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01122AC / Maize Grain (White): Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:07,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2023-04-30,"RSA Statistics Directorate database, South Africa",
28,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2023-04-01,2023-04-30,Summer,Harvest,2023-04-30,Summer 2023,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Collected,,7140756.0,,Maize Grain (Yellow),ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01122AB,"Maize grain (corn), other, yellow",Southern Africa,International,39868027,356123,366535,2499,838,crop:harvested,116610,29873,738,7708016,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01122AB / Maize Grain (Yellow): Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:07,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2023-04-30,"RSA Statistics Directorate database, South Africa",
29,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2023-04-01,2023-04-30,Summer,Harvest,2023-04-30,Summer 2023,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Collected,,7140756.0,,Beans (mixed),ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01701AA,Common bean family,Southern Africa,International,39868036,356123,366535,2499,838,crop:harvested,116610,29873,738,7708021,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01701AA / Beans (mixed): Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:07,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2023-04-30,"RSA Statistics Directorate database, South Africa",
30,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2023-04-01,2023-04-30,Summer,Harvest,2023-04-30,Summer 2023,,,,,,,,,crop_final,,Crop Production,Area Harvested,Collected,0.0,7140756.0,0.0,Sorghum,ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01142AA,"Sorghum grain, other",Southern Africa,International,39868029,356123,366535,2499,838,crop:harvested,116610,29873,738,7708018,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01142AA / Sorghum: Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:07,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2023-04-30,"RSA Statistics Directorate database, South Africa",
31,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2023-04-01,2023-04-30,Summer,Harvest,2023-04-30,Summer 2023,,,,,,,,,crop_final,,Crop Production,Area Harvested,Collected,0.0,7140756.0,0.0,Sunflower Seed,ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01445AA,"Sunflower, unspecified",Southern Africa,International,39868034,356123,366535,2499,838,crop:harvested,116610,29873,738,7708020,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01445AA / Sunflower Seed: Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:07,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2023-04-30,"RSA Statistics Directorate database, South Africa",
32,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2023-04-01,2023-04-30,Summer,Harvest,2023-04-30,Summer 2023,,,,,,,,,crop_final,,Crop Production,Area Harvested,Collected,0.0,7140756.0,0.0,Groundnuts (In Shell),ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01422AA,"Groundnuts in shell, not specified",Southern Africa,International,39868033,356123,366535,2499,838,crop:harvested,116610,29873,738,7708015,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01422AA / Groundnuts (In Shell): Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:07,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2023-04-30,"RSA Statistics Directorate database, South Africa",
33,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2022-12-01,2022-12-31,Winter,Harvest,2022-04-01,Winter 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Collected,,6469155.0,,Oats (Unspecified),ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01172AA,"Oats, grain, unspecified",Southern Africa,International,39868020,356120,366532,2499,838,crop:harvested,116610,29873,739,7708025,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01172AA / Oats (Unspecified): Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:06,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2022-12-31,"RSA Statistics Directorate database, South Africa",
34,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2022-12-01,2022-12-31,Winter,Harvest,2022-04-01,Winter 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Collected,,6469155.0,,Canola seed,ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01446AB,"Oilseed, canola",Southern Africa,International,39868024,356120,366532,2499,838,crop:harvested,116610,29873,739,7708023,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01446AB / Canola seed: Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:07,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2022-12-31,"RSA Statistics Directorate database, South Africa",
35,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2022-12-01,2022-12-31,Winter,Harvest,2022-04-01,Winter 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Collected,,6469155.0,,Barley (Unspecified),ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01152AA,"Barley grain, unspecified",Southern Africa,International,39868019,356120,366532,2499,838,crop:harvested,116610,29873,739,7708022,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01152AA / Barley (Unspecified): Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:06,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2022-12-31,"RSA Statistics Directorate database, South Africa",
36,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2022-12-01,2022-12-31,Winter,Harvest,2022-04-01,Winter 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Collected,,6469155.0,,Wheat Grain,ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01112AA,"Wheat grain, other",Southern Africa,International,39868015,356120,366532,2499,838,crop:harvested,116610,29873,739,7708014,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01112AA / Wheat Grain: Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:06,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2022-12-31,"RSA Statistics Directorate database, South Africa",
37,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2022-04-01,2022-04-30,Summer,Harvest,2022-04-30,Summer 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Collected,0.0,6469155.0,0.0,Soybean (unspecified),ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01412AA,"Oilseed, Soybean",Southern Africa,International,39868021,356121,366533,2499,838,crop:harvested,116610,29873,738,7708019,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01412AA / Soybean (unspecified): Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:06,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2022-04-30,"RSA Statistics Directorate database, South Africa",
38,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2022-04-01,2022-04-30,Summer,Harvest,2022-04-30,Summer 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Collected,,6469155.0,,Beans (mixed),ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01701AA,Common bean family,Southern Africa,International,39868025,356121,366533,2499,838,crop:harvested,116610,29873,738,7708021,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01701AA / Beans (mixed): Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:07,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2022-04-30,"RSA Statistics Directorate database, South Africa",
39,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2022-04-01,2022-04-30,Summer,Harvest,2022-04-30,Summer 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Collected,0.0,6469155.0,0.0,Sorghum,ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01142AA,"Sorghum grain, other",Southern Africa,International,39868018,356121,366533,2499,838,crop:harvested,116610,29873,738,7708018,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01142AA / Sorghum: Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:06,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2022-04-30,"RSA Statistics Directorate database, South Africa",
40,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2022-04-01,2022-04-30,Summer,Harvest,2022-04-30,Summer 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Collected,,6469155.0,,Maize Grain (White),ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01122AC,"Maize grain (corn), other, white",Southern Africa,International,39868017,356121,366533,2499,838,crop:harvested,116610,29873,738,7708017,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01122AC / Maize Grain (White): Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:06,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2022-04-30,"RSA Statistics Directorate database, South Africa",
41,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2022-04-01,2022-04-30,Summer,Harvest,2022-04-30,Summer 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Collected,,6469155.0,,Maize Grain (Yellow),ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01122AB,"Maize grain (corn), other, yellow",Southern Africa,International,39868016,356121,366533,2499,838,crop:harvested,116610,29873,738,7708016,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01122AB / Maize Grain (Yellow): Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:06,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2022-04-30,"RSA Statistics Directorate database, South Africa",
42,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2022-04-01,2022-04-30,Summer,Harvest,2022-04-30,Summer 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Collected,0.0,6469155.0,0.0,Sunflower Seed,ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01445AA,"Sunflower, unspecified",Southern Africa,International,39868023,356121,366533,2499,838,crop:harvested,116610,29873,738,7708020,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01445AA / Sunflower Seed: Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:06,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2022-04-30,"RSA Statistics Directorate database, South Africa",
43,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2022-04-01,2022-04-30,Summer,Harvest,2022-04-30,Summer 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Collected,0.0,6469155.0,0.0,Groundnuts (In Shell),ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01422AA,"Groundnuts in shell, not specified",Southern Africa,International,39868022,356121,366533,2499,838,crop:harvested,116610,29873,738,7708015,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01422AA / Groundnuts (In Shell): Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:06,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2022-04-30,"RSA Statistics Directorate database, South Africa",
44,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2021-12-01,2021-12-31,Winter,Harvest,2021-04-01,Winter 2021,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Collected,,6411918.0,,Wheat Grain,ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01112AA,"Wheat grain, other",Southern Africa,International,39868004,356118,366530,2499,838,crop:harvested,116610,29873,739,7708014,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01112AA / Wheat Grain: Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:06,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2021-12-31,"RSA Statistics Directorate database, South Africa",
45,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Western Cape, South Africa",Western Cape,ZA1994A101,South Africa,Western Cape,,,,,Commercial (PS),2021-12-01,2021-12-31,Winter,Harvest,2021-04-01,Winter 2021,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Collected,,6411918.0,,Canola seed,ZA,"Western Cape, South Africa (From 01/01/1994): Commercial (PS)",ha,hectare,R01446AB,"Oilseed, canola",Southern Africa,International,39868013,356118,366530,2499,838,crop:harvested,116610,29873,739,7708023,"CEC, South Africa: Western Cape, South Africa (From 01/01/1994): Commercial (PS): R01446AB / Canola seed: Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:06:06,2025-12-24T00:14:20,2025-12-24T00:09:21,Published,2025-12-24T00:14:20,Ad Hoc,2021-12-31,"RSA Statistics Directorate database, South Africa",
