,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value
109,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Beans (White),Meher,2005,5,2006,1,none,area,561.82
110,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Beans (White),Meher,2008,5,2009,1,none,area,537.13
111,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Beans (White),Meher,2010,5,2011,1,none,area,83.54
112,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Beans (White),Meher,2011,5,2012,1,none,area,398.11
113,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Beans (White),Meher,2015,5,2016,1,none,area,130.03
114,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Linseed,Meher,1998,5,1999,1,none,area,670.0
115,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Linseed,Meher,1999,5,2000,1,none,area,1210.0
116,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Linseed,Meher,2000,5,2001,1,none,area,2320.0
117,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Linseed,Meher,2001,5,2002,1,none,area,542.1
118,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Linseed,Meher,2003,5,2004,1,none,area,664.0
119,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Linseed,Meher,2004,5,2005,1,none,area,1296.0
120,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Linseed,Meher,2005,5,2006,1,none,area,1052.99
121,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Linseed,Meher,2006,5,2007,1,none,area,1081.75
122,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Linseed,Meher,2007,5,2008,1,none,area,1464.47
123,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Linseed,Meher,2008,5,2009,1,none,area,1984.64
124,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Linseed,Meher,2010,5,2011,1,none,area,462.44
125,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Linseed,Meher,2012,5,2013,1,none,area,1039.34
126,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Linseed,Meher,2015,5,2016,1,none,area,762.21
127,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Maize,Meher,1997,5,1998,1,none,area,22233.64259294662
128,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Maize,Meher,1998,5,1999,1,none,area,20675.287583620902
129,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Maize,Meher,1999,5,2000,1,none,area,18833.595299872326
130,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Maize,Meher,2000,5,2001,1,none,area,22125.307752726116
131,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Maize,Meher,2001,5,2002,1,none,area,19760.974865956836
132,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Maize,Meher,2003,5,2004,1,none,area,19841.0
133,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Maize,Meher,2004,5,2005,1,none,area,21084.0
134,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Maize,Meher,2005,5,2006,1,none,area,17063.93
135,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Maize,Meher,2006,5,2007,1,none,area,21975.11
136,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Maize,Meher,2007,5,2008,1,none,area,25824.88
